id,version,set_num,name,year,theme_id,num_parts
751,1,6621-1,Motor Frame,1977,443,1
752,1,60143-1,4.5V Lighting Brick (2 x 2),1977,443,1
753,1,70106-1,"Chain Links, Small",1977,443,25
754,1,3815-1,"Boat Weight, Red",1977,443,1
755,1,2516-1,Locomotive Piston Assemblies,1977,456,6
756,1,852769-1,Small Pre-School Basic Set,1973,433,31
758,1,wwgp1-1,Tires (42 mm),1977,443,2
760,1,1915-1,Universal Building Set,1977,469,200
761,1,808-1,"Propellers, Wheels and Rotor Unit",1977,443,15
762,1,7838-1,Locomotive with Motor,1966,235,74
763,1,7235-2,Hinges,1977,443,3
764,1,8956-1,"Ball and Socket Couplings, Articulated Joint",1977,443,8
766,1,7958-1,Digger Bucket,1977,443,3
768,1,5086-1,Crane Grab,1977,443,3
769,1,4659612-1,"Jack Complete Assembly, Blue",1983,443,1
770,1,1298-6,Santa,1999,227,39
771,1,7906-1,Santa on Skis,1997,227,21
772,1,5115-1,Storage Cloth (Spread Bag),1980,473,1
773,1,7035-1,Santa on Reindeer,1999,227,34
774,1,6380-1,Locomotive Traction Tires,1977,456,8
775,1,1521-1,Storage Folder for Building Instructions (16 Internal Pockets),1980,443,1
776,1,6313-1,Universal Building Set,1977,469,293
777,1,7623-1,Tires (42 mm) and Hubs,1981,453,4
779,1,5370a-1,Motorized Train Set,1966,235,344
780,1,4477-1,Hinges,1981,443,8
781,1,3316-17,Brick Hinges,1981,443,8
782,1,920-2,Battery Wagon,1981,456,2
783,1,8113-1,"Battery Cable Kit: 12 Connectors, 3m Cable",1981,443,13
784,1,9509-12,"Battery Cable Kit: 16 Connectors, 3m Cable",1981,443,17
786,1,30016-1,"Battery Cable Kit: 20 Connectors, 3m Cable",1981,443,21
788,1,7654-1,"Buffers, Magnetic Couplers",1981,456,6
789,1,5616-1,Train Couplings,1981,456,4
791,1,4818-1,Replacement Rubber Wheel Treads for Trains,1981,456,8
792,1,1102-1,Motor-Mount Plate with Magnetic Couplers,1981,456,5
793,1,2856128-1,12V Light Bricks,1981,443,2
794,1,8501-1,Universal Building Set,1977,469,390
795,1,8270-1,Wheel Bricks with Small Red Train Wheels,1981,456,2
796,1,6042-1,Small Train Set,1966,235,88
799,1,487-1,Wheel Bricks with Small Black Train-Wheels,1981,456,2
800,1,4019-1,Wheel Bricks with Large Red Train Wheels,1981,456,2
801,1,7593-1,Train Baseplate,1981,456,1
802,1,215-2,Bogie Plate,1981,456,1
803,1,8680-1,"Pushrods, Cylinder Housings",1981,456,6
804,1,210-2,"Light Prisms & Holder, Red/Yellow Light Covers",1981,456,7
805,1,6320-1,Differential,1981,453,5
806,1,918-white-2,Air Police,2002,100,24
807,1,1877-1,Bulldozer Chainlinks,1982,453,52
808,1,6895-1,Replacement Motor 12V,1977,443,1
811,1,6471-1,Building Set,1973,469,190
813,1,3316-22,Train Power Pick-Up Blocks,1977,456,2
814,1,6718-1,Starter Train Set with Motor,1966,235,132
815,1,7003-1,Electric Wire,1977,456,2
817,1,11905-1,Battery Control Unit,1986,453,1
818,1,1561-2,"TECHNIC Pneumatic Tubing, 40cm +100cm",1985,453,2
819,1,comcon025-1,Starter Train Set with Motor,1967,235,364
820,1,9699-1,TECHNIC Pneumatic Pump Cylinder 48mm,1985,453,1
823,1,7724-13,Deluxe Motorized Train Set,1968,235,361
826,1,811-2,TECHNIC Pneumatic Piston Cylinder 48mm,1985,453,1
827,1,8805-13,TECHNIC Pneumatic Piston Cylinder 60mm,1985,453,1
829,1,991333-1,TECHNIC Pneumatic 2 Way Valve and Nonreturn Valve,1985,453,2
830,1,5001160-1,Battery Box,1986,1,1
831,1,75131-1,Bogie Plates,1986,456,2
832,1,60014-1,Replacement Train Battery Tender,1986,456,2
833,1,7635-1,Locomotive without Motor,1967,235,99
835,1,3565-1,Lighting Brick with Red and Blue Globes,1986,443,5
838,1,4402-1,Colored Globes,1986,443,5
839,1,1869-1,Motorhome for Basic Motor 4.5V/Train Motor 12V,1986,443,2
840,1,71002-12,4.5v TECHNIC Motor,1982,453,1
841,1,2617-1,Gear Racks and Turntables,1978,453,6
842,1,1271-2,Santa In Truck with Polar Bear,2000,227,26
844,1,7904-8,"Siren, Black",1986,443,1
845,1,60123-1,Replacement Space Siren,1986,443,1
846,1,9963-1,Space Port Moon Buggy,1999,93,25
847,1,41519-1,Electronic Train,1968,235,103
848,1,6280-1,Space Port Spacecraft,1999,93,23
850,1,10747-1,Small Train Set,1968,235,117
852,1,561409-1,Adventurers Raft,1999,297,18
854,1,1777-1,Motorized Freight or Passenger Train (Sears Exclusive),1969,235,419
856,1,71013-6,Mummy and Cart,1999,297,17
859,1,1067-1,Cart,1999,434,24
860,1,76004-1,Raft,1999,434,25
861,1,7587-1,Cart,1999,434,25
862,1,41514-1,Glider,1999,434,23
864,1,2250-18,Fire Formula,1999,87,38
865,1,4496-2,Rocket Boat,1999,87,30
866,1,7344-1,Retro Buggy,1999,87,90
867,1,7509-1,DK Star Wars Brickmaster: Battle For The Stolen Crystals,2013,497,189
869,1,5104-1,Build Your Own Adventure with Liza Mini-Doll and Touring Car,2015,494,77
870,1,2847-1,Lego Ninjago: Build Your Own Adventure,2015,435,74
871,1,280-1,Super Train Set,1968,235,401
874,1,704-4,Micro-Scale Space Cruiser,2015,126,102
875,1,5000063-1,Try Bird,1999,87,34
878,1,75056-4,LEGO Star Wars: Build Your Own Adventure,2016,158,73
879,1,4735-1,Classic Building Table,1999,470,408
881,1,6746-1,Alien Encounter,2001,135,42
882,1,402-3,Biker with Bicycle,2000,458,7
883,1,76071-1,Telekom Race Cyclist and Television Motorbike,2000,458,30
885,1,311-1,Crown Gears,1981,453,2
887,1,40208-1,Service Team - 2 Bikers with Service Tools,2000,458,76
888,1,3492-1,Winning Team,2000,458,110
889,1,66432-1,Hero Recon Team,2011,400,0
890,1,2824-12,"LEGO Town Plan Board, Large Plastic",1955,372,1
891,1,970670-1,"LEGO Town Plan Board, Small Plastic",1956,372,1
893,1,03-Apr,LEGO Town Plan Wooden Board,1957,372,1
894,1,9610-1,Complete Freight Train Set with Tipper Trucks,1969,235,163
895,1,7324-18,racer polybag,2001,125,1
896,1,45503-1,"Turntables (4 x 4), Turntables (2 x 2)",1985,443,8
898,1,00-3,"Fences, Red and Black",1984,443,10
899,1,3304-1,Basic Building Set,1985,469,176
901,1,60063-6,Keys for Wind-Up Motor,1982,443,2
903,1,1650-1,"Round Bricks (2 x 2), White",1982,443,10
906,1,8105-1,"Turntables (4 x 4), Red",1982,443,2
907,1,1808-1,"Inverted Slope Bricks, Assorted, Red",1982,443,16
908,1,K7035-1,Fences and Gates,1982,443,10
909,1,1507-1,Blue Space Elements,1981,452,8
911,1,30378-1,Winch Block and Hook Assembly,1982,443,3
913,1,10524-1,Small Store Set,1955,372,30
915,1,NIN901503-1,Roadster,1979,390,23
916,1,5004552-1,Space Stands and Brackets,1982,443,8
918,1,853195-1,Small House Set,1955,372,19
919,1,850656-1,"Rocket Tops, Black",1982,443,6
920,1,5001136-1,Small House - Left Set,1955,372,21
923,1,4124-3,Space Radar Disks,1982,452,5
924,1,1611-1,Small House - Right Set,1955,372,23
926,1,1297-1,Upper Part of Motorhome for 4.5V/12V Trainmotor,1984,456,1
927,1,6572-1,Windows and Doors,1955,371,24
928,1,6561-1,Train Motor 4.5V Type II Lower Housing,1981,456,1
929,1,4490-1,2 x 8 & 2 x 10 Bricks,1955,371,20
930,1,853476-1,Semaphores with Feet,1982,456,8
931,1,10017-1,4 x 4 Corner Bricks,1955,371,20
932,1,6647-1,Yellow Girder Beams & Plates,1982,453,20
933,1,60063-2,2 x 4 Bricks,1955,371,52
934,1,4944-1,Blue Girder Beams & Plates,1982,453,20
935,1,5862-1,2 x 3 Bricks,1955,371,60
937,1,70231-1,TECHNIC Beams & Plates [Red],1982,453,20
941,1,852741-1,2 x 2 Bricks,1955,371,80
943,1,852985-1,Black Girder Beams & Plates,1982,453,20
944,1,655-1,1 x 2 Bricks,1955,371,104
945,1,7724-18,Loco and Tender,1969,235,96
946,1,8104-1,TECHNIC beams - yellow,1982,453,8
948,1,10582-1,1 x 1 Bricks,1955,371,160
950,1,8006-1,TECHNIC beams - blue,1982,453,8
951,1,8008-1,1 x 1 Round Bricks,1955,371,200
952,1,7937-1,TECHNIC beams - black,1982,453,8
953,1,40181-1,2 x 2 & 2 x 4 Curved Bricks,1955,371,14
954,1,8112-1,2 x 2 Curved Bricks,1957,371,100
955,1,10705-1,TECHNIC Beams [Red],1982,453,8
956,1,21205-1,8 Danish Named Beams,1955,371,8
957,1,501-3,8 Named Beams,1955,371,8
959,1,7600-23,1 x 6 and 1 x 8 Bricks,1955,371,36
961,1,7952-4,Assortment of Axles,1982,453,32
962,1,66258-1,Mixed Plates Parts Pack,1955,371,12
964,1,7569-1,Tractor Tires & Hubs,1982,453,12
966,1,9481-1,6 x 8 & 2 x 8 Plates,1956,371,4
968,1,MAY2013-1,Gear Wheel Assortment,1982,453,15
970,1,9095-1,4 x 8 & 2 x 8 Plates,1956,371,5
972,1,8583-1,Differential Gear Housing,1982,453,28
973,1,K8882-1,4 x 8 Curved & 2 x 8 Plates,1956,371,5
974,1,3834-1,TECHNIC Chainlinks,1982,453,70
975,1,520-2,Wheel Bearings for Locomotives,1977,456,2
976,1,8284-1,TECHNIC Bulldozer Chainlinks,1982,453,54
977,1,1130-1,Windows and Door without Glass,1955,371,7
978,1,1213-2,Passenger Coach,1969,235,98
980,1,60061-1,X-Large Tires & Hubs,1982,453,4
981,1,1306-1,"Windows and Door with Glass, Red",1956,371,10
982,1,4780-1,"Windows and Door with Glass, White",1956,371,10
984,1,44008-1,Toggle Joints & Connectors,1982,453,46
985,1,8144-1,Axle Assortment,1984,453,34
986,1,41507-1,Light Masts,1958,371,4
987,1,30225-1,Gear Wheel Assortment,1984,453,21
988,1,7834-1,"Replacement Gearbox for Electric, Motor 4.5V/12V Type II 12 x 4 x 3 1/3",1983,443,1
989,1,1627-1,Differential Gear Housing,1984,453,19
990,1,7156-1,Garage Plate and Door,1955,371,3
993,1,5201-1,TECHNIC wheels with hubs,1984,453,4
994,1,4047-1,Garage,1955,372,59
995,1,8927-1,12V Technic Motor,1979,453,1
997,1,6771-1,Honda Promotional Set,2001,14,55
998,1,575-1,Subzero,2001,125,4
1000,1,1786-1,Remote Control for Electric Points,1985,456,8
1001,1,8743-1,"Hinges and Tilted Bearings, Light Gray",1986,443,16
1002,1,8968-1,8 Road Signs,1955,371,8
1003,1,4415-1,Goods Wagon,1969,235,56
1004,1,5109-1,Digger Bucket Assembly,1985,443,4
1006,1,1240-1,8 Road Signs,1955,371,8
1008,1,6044-1,Crane Grab and Winch,1986,443,4
1010,1,5118-1,International Flags,1957,371,5
1011,1,3381-1,5 Danish Flags,1957,371,5
1012,1,5046-1,Hinges and Couplings,1986,443,9
1013,1,6837-1,Runway Plates,1986,443,2
1014,1,MS1048-1,T- and Intersection Plates,1986,443,2
1015,1,NIN891615-1,Lighting Device Pack,1957,371,3
1016,1,40086-1,Helicopter,1999,50,26
1018,1,8823-1,Patrol Car,1999,50,32
1019,1,232-2,Esso Pumps/Sign,1955,371,2
1021,1,7621-1,Fire Boat,1999,50,24
1022,1,970674-1,Painted Trees and Bushes,1955,371,6
1023,1,628-3,Tri-motorbike,1999,60,17
1024,1,41040-12,Dragster,1999,91,24
1025,1,6250-1,Tipping Wagon,1969,235,20
1026,1,355-2,Go-Cart,1999,91,25
1027,1,5177-1,Building Set,1974,469,234
1028,1,5578-1,Shell Tanker,1999,99,106
1030,1,LLCA51-1,Shell Car Transporter,1999,99,101
1031,1,2199-1,Shell Select Shop,1999,99,164
1032,1,42046-1,Shell Car Wash,1999,99,136
1033,1,71000-8,Shell Petrol Pump,1999,99,156
1036,1,1421-1,Trike Buggy,1999,13,30
1038,1,1280-1,Propellor Buggy,1999,11,29
1039,1,6308-1,Motorbike,1999,13,28
1040,1,7716-1,Car,1999,12,26
1041,1,6501-1,1:87 Twenty Four Models,1957,368,24
1043,1,4097-1,Steam Locomotive (Push),1970,235,60
1044,1,8290-1,Easter Bunny,2000,229,29
1045,1,9858-1,Easter Chicks,2000,229,29
1046,1,3798-1,Moon Buggy,1999,93,25
1047,1,1236-2,Space Probe,1999,93,23
1049,1,798-1,Shock Absorbers,1985,453,4
1050,1,7958-16,Bike Blaster,1999,13,28
1054,1,605-2,White Ninja,1999,434,23
1058,1,850591-1,Trial Size Bag - Chromika,2005,37,16
1059,1,5395-1,Train Set,1969,235,365
1061,1,5000642-1,Jungle Surprise,1999,299,33
1062,1,271-2,Traffic Police Set,1956,372,6
1063,1,3463-1,Blue Racer,2000,91,23
1064,1,5940-1,Red Four Wheel Driver,2000,91,20
1065,1,7100-1,Light Hover,2000,442,25
1066,1,222-2,{Rock Saw Vehicle},2000,442,22
1067,1,1513-1,Helicopter Transport,2000,442,22
1069,1,810003-1,Drill Craft,2000,442,27
1070,1,8773-1,Johnny Thunder & Baby T,2000,298,23
1071,1,8852-1,Aeroplane,2000,298,21
1072,1,llca3-1,Microcopter,2000,298,28
1073,1,00-4,Taxi Station,1979,390,33
1074,1,5227-1,Aeroplane,2000,298,25
1075,1,8684-4,Mobile Crane (Train Base),1972,235,23
1078,1,10515-1,Blue Racer,2000,91,23
1083,1,9794-1,Mobile Crane (Plate Base),1971,235,38
1085,1,40206-1,Red Four Wheel Driver,2000,91,20
1087,1,7249-1,Green Buggy,2000,91,23
1089,1,5832-1,Yellow Tiger,2001,91,23
1090,1,6776-1,King Leo's Cart,2000,197,22
1092,1,852354-1,Crossbows,2000,197,16
1093,1,107-1,Fire Cart,2000,197,24
1094,1,6956-1,Catapult,2000,197,23
1095,1,7559-1,Kabaya Promotional Set: Red (Volcano Climber) RoboRider,2000,16,35
1096,1,2880-1,Power Bike,2000,16,32
1097,1,60011-1,Kabaya Promotional Set: White (Ice Explorer) RoboRider,2000,16,33
1101,1,7410-1,Kabaya Promotional Set: Yellow/Green (Swamp Craft) RoboRider,2000,16,25
1102,1,60059-1,Fire Helicopter,2000,50,31
1103,1,30029-1,Water Rider,2000,87,30
1104,1,3033-1,Land Scooper,2000,50,30
1105,1,70170-1,Speed Patroller,2000,50,34
1108,1,894-1,Advent Calendar 1998 Classic Basic,1998,212,24
1109,1,7177-1,Advent Calendar 1998 Classic Basic (Day  9) Whale,1998,221,9
1111,1,7281-1,Advent Calendar 1998 Classic Basic (Day 10)  Steamboat,1998,221,12
1112,1,853111-1,Advent Calendar 1998 Classic Basic (Day 11) Boat,1998,221,8
1113,1,3854-1,Advent Calendar 1998 Classic Basic (Day 12) Airplane,1998,221,12
1114,1,5002931-1,Advent Calendar 1998 Classic Basic (Day 13) Santa,1998,221,5
1115,1,4220-1,Advent Calendar 1998 Classic Basic (Day 14) Airplane,1998,221,9
1116,1,75157-1,Advent Calendar 1998 Classic Basic (Day 15) Green Elf,1998,221,9
1117,1,41553-1,Advent Calendar 1998 Classic Basic (Day 16) Boat,1998,221,8
1118,1,1220-2,Advent Calendar 1998 Classic Basic (Day 17) Mouse,1998,221,9
1119,1,10226-1,Advent Calendar 1998 Classic Basic (Day 18) Blue Elf,1998,221,10
1120,1,6763-1,Advent Calendar 1998 Classic Basic (Day  1)  Airplane,1998,221,10
1121,1,4462-1,Advent Calendar 1998 Classic Basic (Day 19) Boat,1998,221,9
1122,1,9337-1,Advent Calendar 1998 Classic Basic (Day 20) Helicopter,1998,221,11
1126,1,53850004-1,Advent Calendar 1998 Classic Basic (Day 21) Red Elf,1998,221,9
1127,1,6544-1,Advent Calendar 1998 Classic Basic (Day 22) Police Boat,1998,221,9
1128,1,71201-1,Advent Calendar 1998 Classic Basic (Day 23) Truck,1998,221,10
1129,1,8867-1,Advent Calendar 1998 Classic Basic (Day 24) Airplane,1998,221,10
1130,1,20217-1,Advent Calendar 1998 Classic Basic (Day  2) Santa,1998,221,5
1131,1,65757-1,Advent Calendar 1998 Classic Basic (Day  3) Boat,1998,221,9
1132,1,llca22-1,Advent Calendar 1998 Classic Basic (Day  4) Boat,1998,221,10
1134,1,1382-1,Advent Calendar 1998 Classic Basic (Day  5) Sailboat,1998,221,10
1135,1,5003559-1,Advent Calendar 1998 Classic Basic (Day  6) Airplane,1998,221,10
1137,1,911-1,Advent Calendar 1998 Classic Basic (Day  7) Helicopter,1998,221,8
1138,1,5902-1,Advent Calendar 1998 Classic Basic (Day  8) Airplane,1998,221,9
1139,1,5001385-1,Lego Mosaik Set (Small),1955,370,47
1140,1,6911-1,Wagon with Double Tippers,1972,235,20
1141,1,1356-1,VW Garage,1957,372,45
1144,1,792-1,VW Auto Showroom,1957,372,51
1148,1,9530-1,Fire Station,1957,372,109
1149,1,40202-1,Church,1957,372,150
1152,1,5040-1,Gray Space Elements,1981,452,10
1154,1,10803-1,ESSO Filling Station,1956,372,96
1156,1,1343-1,Passenger Coach,1972,235,66
1157,1,3629-1,Stop bush / Small pulley,1987,1,210
1158,1,295-1,Piston Rod,1987,1,50
1159,1,71000-17,Connector peg,1987,1,150
1161,1,692-1,TECHNIC Chainlinks,1987,1,350
1162,1,7613-1,Gears Small,1987,1,68
1163,1,1417-1,Gears Large,1987,1,22
1164,1,6337-1,Large Pre-School Basic Set,1973,433,92
1165,1,9657-1,Differential and Bevel Gears,1987,1,32
1166,1,133-1,Cottage,1979,390,115
1167,1,70602-1,Worm Gear and Racks,1987,1,22
1170,1,21104-1,Port Crane and Flat Waggon,1972,235,58
1171,1,6987-1,"Pulleys, Tires, and Steering Wheels",1987,1,32
1172,1,60024-6,Hubs and Tyres,1985,524,24
1173,1,3478-1,Rubber Bands and String,1985,1,101
1174,1,1978-1,Assorted Spare Axles,1987,1,68
1175,1,9551-1,"Spare Axles, 12L",1987,1,28
1177,1,970638-1,Red/Black Plates,1985,524,48
1180,1,6484-1,Red/Black Plates,1985,524,32
1181,1,71310-1,Red/Black Plates,1985,525,28
1182,1,6565-1,Train Motor Plate with Buffers,1977,456,5
1184,1,7709-1,Red/Black Plates,1985,525,20
1187,1,1077-1,Locomotive (Push),1975,235,81
1189,1,10227-1,Red/Blue Bricks,1985,525,88
1190,1,850895-1,Red/Blue Beams,1985,525,18
1191,1,9557-1,Red/Blue Beams,1985,525,20
1192,1,4065-1,Motors (4.5V),1985,525,2
1193,1,8544-1,Battery Boxes (4.5v),1985,525,2
1194,1,699-1,Pole Reverser Switches for Battery Box,1985,1,2
1195,1,326-1,Connecting Leads,1985,1,18
1197,1,75108-1,Angles Swivels Turntables,1985,524,72
1198,1,7744-1,TECHNIC parts,1987,1,20
1199,1,245-2,Weight Bricks,1987,1,18
1200,1,8804-3,Mobile Crane and Waggon,1975,235,55
1201,1,6018031-1,Building Plates Green,1985,524,3
1202,1,7724-9,Service Station,1979,390,84
1203,1,9377-1,Electric Switches and Tiles,1986,525,7
1205,1,764521-1,Optosensors (4.5V) and Discs,1986,525,4
1206,1,70228-1,Light Bricks (4.5V),1986,524,12
1207,1,6575-1,"Pinions, Connectors, and Axles",1986,1,52
1208,1,5767-1,Touch Sensors,1987,1,2
1209,1,5142-1,Leads (4.5V) Spirals,1987,524,42
1210,1,9306-1,Base Plates Grey,1987,524,3
1211,1,71005-16,Steven Spielberg Moviemaker Set,2000,273,447
1212,1,10013-1,Building Set,1973,469,338
1213,1,41052-1,Movie Backdrop Studio,2001,273,211
1214,1,6646-1,Explosion Studio,2000,273,237
1215,1,75899-1,Car Stunt Studio,2001,273,168
1216,1,451-1,Dino Head Attack,2000,273,95
1219,1,1169-1,Temple of Gloom,2000,273,58
1220,1,9484-1,Stuntman Catapult,2001,273,29
1221,1,8563-1,Cameraman,2001,273,21
1222,1,8733-1,Director's Copter,2001,273,22
1223,1,5137-1,Tanker Waggon (Shell),1975,235,81
1224,1,5165-1,Camera Car,2001,273,20
1225,1,8459-1,Air Boat,2001,273,24
1226,1,42063-1,Stunt Go-Cart,2001,273,25
1227,1,7216-2,Raptor Attack Studio,2001,274,157
1232,1,7574-19,Hospital,1979,391,104
1233,1,5872-1,Spinosaurus Attack Studio,2001,274,186
1234,1,79016-1,Passenger Sleeping Car,1975,235,81
1236,1,437-1,Green Goblin,2002,488,59
1237,1,8983-1,Spider-Man Action Studio,2002,488,249
1238,1,54-1,Werewolf Ambush,2002,273,114
1241,1,10187-1,Electronic Train,1969,235,107
1242,1,1161-1,Vampire's Crypt,2002,273,171
1245,1,5203-1,Scary Laboratory,2002,273,500
1246,1,5156-1,Curse of the Pharaoh,2002,273,52
1247,1,1234-1,Clikits Bracelet Sample Set,2003,500,13
1248,1,722-1,Clikits Bracelet Sample Set,2004,500,13
1249,1,3521-1,Huki [McDonald's Promo Set #1],2001,355,8
1250,1,4532-1,Onepu [McDonald's Promo Set #2],2001,355,8
1251,1,8720-1,Maku [McDonald's Promo Set #3],2001,355,8
1252,1,3845-1,Electronic Control Unit (Forward/Backward - Stop),1969,243,13
1253,1,30005-1,Jala [McDonald's Promo Set #4],2001,355,8
1255,1,10202-2,Kongu [McDonald's Promo Set #5],2001,355,8
1258,1,6299-11,Matoro [McDonald's Promo Set #6],2001,355,8
1259,1,8044-1,Electronic Control Unit (Forward - Stop),1969,243,13
1260,1,10150-1,Town Hall,1979,390,135
1261,1,5282-1,Bricks'n Motor Set,1969,469,96
1264,1,5482-1,Space Mini Figures,1982,452,24
1266,1,10740-1,Pirate's Treasure Hunt (Quaker Oats promo),2001,273,35
1267,1,970610-1,Rover,2001,135,29
1268,1,2490-1,Double Hover (Kabaya Promotional),2001,135,21
1269,1,65549-1,Jet Scooter,2001,135,24
1270,1,390-2,Worker Robot,2001,135,30
1271,1,214.4-1,Vakama,2001,356,28
1272,1,5237-1,Vakama (bagged),2003,356,28
1274,1,41029-1,Matau,2001,356,25
1275,1,9648-1,Nokama (Kabaya Promotional),2001,356,27
1279,1,1076-1,Nuju,2001,356,29
1280,1,8436-1,Director's Copter (Kabaya Promotional),2001,273,22
1281,1,30070-1,Camera Cart (Kabaya Promotional),2001,273,20
1282,1,30059-1,Air Boat (Kabaya Promotional),2001,273,24
1283,1,8205-1,Stunt Go-Kart (Kabaya Promotional),2001,273,25
1284,1,1127-1,Dash Jet Sub,2002,305,23
1285,1,1607-1,Cam Wing Diver,2002,305,21
1286,1,7524-1,Ogel Marine Slizer,2002,305,21
1289,1,3287-1,Small Soccer Set 1 (Kabaya Box),2002,462,24
1290,1,197-1,Small Soccer Set 1 (Polybag),2002,462,20
1291,1,7424-1,Small Soccer Set 2 (Kabaya Box),2002,462,19
1292,1,8710-1,Small Soccer Set 2 (Polybag),2002,462,19
1293,1,1845-1,Small house set,1973,433,0
1298,1,7958-3,Small Soccer Set 3 (Kabaya Box),2002,462,12
1300,1,1216-1,Small Soccer Set 3 (Polybag),2002,462,13
1302,1,Lynnwood-1,Tahnok Va (Kabaya Promotional),2002,329,27
1303,1,3738-1,Nuhvok Va (Kabaya Promotional),2002,329,26
1305,1,10255-1,Gahlok Va (Kabaya Promotional),2002,329,26
1306,1,WHITEHOUSE-1,Lehvak Va (Kabaya Promotional),2002,329,25
1307,1,10829-1,Super Glider (Kabaya Promotional),2002,282,7
1311,1,2000446-1,Ultralight Flyer (Kabaya Promotional),2002,282,16
1312,1,8165-1,Turbo Chopper (Kabaya Promotional),2002,282,13
1313,1,8090-1,Train Motor Plate with Coupler,1977,456,1
1314,1,7553-22,Fikou (Tree-Spider),2003,324,13
1315,1,KT306-1,Building Set,1974,469,412
1316,1,8584-2,Level Crossing,1976,235,68
1317,1,KT405-1,Turbo Force,1992,82,31
1318,1,291-1,Galactic Scout,1992,129,23
1320,1,10069-1,Treasure Cart,1992,190,24
1321,1,5988-1,Pirate Lookout,1992,148,17
1323,1,K6243-1,Shell Race Car,1987,82,46
